Id,SalePrice
1993,162000
1994,214000
1995,183500
1996,176000
1997,230000
1998,318000
1999,236000
2000,317000
2001,222000
2002,246578
2003,174000
2004,230000
2005,203000
2006,213500
2007,318000
2008,190000
2009,110000
2010,173000
2011,84500
2012,176000
2013,134800
2014,130500
2015,194500
2016,216000
2017,132000
2018,143900
2019,141000
2020,139000
2021,110000
2022,135000
2023,102000
2024,159000
2025,280000
2026,190000
2027,148000
2028,164700
2029,120000
2030,260000
2031,197000
2032,239686
2033,260000
2034,143000
2035,224900
2036,174000
2037,174000
2038,248000
2039,151000
2040,159950
2041,287000
2042,176500
2043,162500
2044,170000
2045,207500
2046,124000
2047,120500
2048,135000
2049,142600
2050,184000
2051,84000
2052,140000
2053,124500
2054,105000
2055,127000
2056,87000
2057,128900
2058,165000
2059,145250
2060,175000
2061,173000
2062,139950
2063,111000
2064,93000
2065,139000
2066,137500
2067,90000
2068,170000
2069,98000
2070,115000
2071,141500
2072,265979
2073,125000
2074,185850
2075,145000
2076,100000
2077,155000
2078,128900
2079,117000
2080,140000
2081,93000
2082,136500
2083,88000
2084,116000
2085,139900
2086,163990
2087,73000
2088,40000
2089,82000
2090,40000
2091,113000
2092,90000
2093,113000
2094,91500
2095,103600
2096,79000
2097,118000
2098,100000
2099,60000
2100,127500
2101,135000
2102,79000
2103,140000
2104,67000
2105,79000
2106,60000
2107,60000
2108,94500
2109,108000
2110,120000
2111,139400
2112,117500
2113,134500
2114,114504
2115,119000
2116,115000
2117,122900
2118,119500
2119,91000
2120,83000
2121,72500
2122,68400
2123,79000
2124,143000
2125,90000
2126,157500
2127,130000
2128,128000
2129,76000
2130,121600
2131,177000
2132,106000
2133,73000
2134,151000
2135,122900
2136,130000
2137,142125
2138,152000
2139,144900
2140,130000
2141,85000
2142,139000
2143,140000
2144,125000
2145,129000
2146,129000
2147,143000
2148,88000
2149,129000
2150,180000
2151,105000
2152,170000
2153,129000
2154,88000
2155,130000
2156,204000
2157,220000
2158,188000
2159,140000
2160,164700
2161,255000
2162,501837
2163,295493
2164,290000
2165,161500
2166,156000
2167,197000
2168,204750
2169,214900
2170,230000
2171,140000
2172,132000
2173,115000
2174,190000
2175,264561
2176,319000
2177,183000
2178,222500
2179,143000
2180,196000
2181,185500
2182,225000
2183,174000
2184,124500
2185,187000
2186,124900
2187,107000
2188,120000
2189,101800
2190,100000
2191,100000
2192,128950
2193,92000
2194,84000
2195,119000
2196,123500
2197,113000
2198,104900
2199,159000
2200,128500
2201,60000
2202,189950
2203,114500
2204,117500
2205,115000
2206,155000
2207,76000
2208,205000
2209,137000
2210,124000
2211,91000
2212,108000
2213,130000
2214,75000
2215,79000
2216,117500
2217,60000
2218,78000
2219,40000
2220,40000
2221,392500
2222,369900
2223,200000
2224,219210
2225,151000
2226,180000
2227,302000
2228,318000
2229,237000
2230,167500
2231,210000
2232,185750
2233,175000
2234,220000
2235,328900
2236,236500
2237,196000
2238,212900
2239,84500
2240,162000
2241,124000
2242,153500
2243,127000
2244,94750
2245,133500
2246,147500
2247,127500
2248,124500
2249,119500
2250,131000
2251,112000
2252,168500
2253,177000
2254,178000
2255,192000
2256,110000
2257,175000
2258,185000
2259,178000
2260,158000
2261,152000
2262,180000
2263,237000
2264,340000
2265,146000
2266,232000
2267,196000
2268,337500
2269,154000
2270,186500
2271,287000
2272,168500
2273,143750
2274,157000
2275,145000
2276,207500
2277,160000
2278,140000
2279,109900
2280,110000
2281,177500
2282,160000
2283,89500
2284,83000
2285,99500
2286,122000
2287,257000
2288,250000
2289,293077
2290,501837
2291,325000
2292,319000
2293,325000
2294,320000
2295,501837
2296,182000
2297,310000
2298,320000
2299,147000
2300,345000
2301,230000
2302,255000
2303,171000
2304,174000
2305,197000
2306,197000
2307,203000
2308,209500
2309,290000
2310,254000
2311,203000
2312,112000
2313,174000
2314,147400
2315,155835
2316,130000
2317,203000
2318,172785
2319,155835
2320,176000
2321,246578
2322,159895
2323,190000
2324,180000
2325,174000
2326,170000
2327,219500
2328,219500
2329,172400
2330,175000
2331,318000
2332,410000
2333,267000
2334,200000
2335,162500
2336,147000
2337,174000
2338,171750
2339,202500
2340,501837
2341,182000
2342,203000
2343,171750
2344,233230
2345,213500
2346,174000
2347,174000
2348,212000
2349,112000
2350,310000
2351,264561
2352,250000
2353,158000
2354,84500
2355,84500
2356,152000
2357,196500
2358,129000
2359,120000
2360,85000
2361,132500
2362,211000
2363,153500
2364,129900
2365,197000
2366,179900
2367,225000
2368,203000
2369,140000
2370,187000
2371,222500
2372,179600
2373,151400
2374,310000
2375,270000
2376,188000
2377,275000
2378,154000
2379,137500
2380,131500
2381,136500
2382,239000
2383,213000
2384,203000
2385,143750
2386,151000
2387,134000
2388,90000
2389,62383
2390,134000
2391,132500
2392,135500
2393,161500
2394,140000
2395,187000
2396,120000
2397,141000
2398,68400
2399,37900
2400,52000
2401,129000
2402,130000
2403,124000
2404,127000
2405,143000
2406,129900
2407,136500
2408,132500
2409,143900
2410,159000
2411,117500
2412,129000
2413,60000
2414,124000
2415,101800
2416,140000
2417,119000
2418,110000
2419,108500
2420,129000
2421,119000
2422,109900
2423,130000
2424,144500
2425,381000
2426,137500
2427,94000
2428,187000
2429,110000
2430,135000
2431,88000
2432,132500
2433,100000
2434,147500
2435,170000
2436,84000
2437,106500
2438,100000
2439,93000
2440,76000
2441,89000
2442,86000
2443,94500
2444,122900
2445,105000
2446,79000
2447,143000
2448,105000
2449,55993
2450,181000
2451,122900
2452,190000
2453,84000
2454,90000
2455,129000
2456,125000
2457,179500
2458,105000
2459,119750
2460,114500
2461,105000
2462,133000
2463,67000
2464,152000
2465,76000
2466,68400
2467,178000
2468,40000
2469,67000
2470,158000
2471,121600
2472,120000
2473,139000
2474,138887
2475,139400
2476,137000
2477,136500
2478,165500
2479,94750
2480,128000
2481,110000
2482,133000
2483,110000
2484,147000
2485,135500
2486,144500
2487,158000
2488,149000
2489,122000
2490,154000
2491,109900
2492,139950
2493,148000
2494,139000
2495,79000
2496,137500
2497,151500
2498,62383
2499,106500
2500,149900
2501,132000
2502,132000
2503,100000
2504,152000
2505,162000
2506,276000
2507,283463
2508,276000
2509,212900
2510,145000
2511,167240
2512,183000
2513,187000
2514,260000
2515,132500
2516,130500
2517,126000
2518,147500
2519,253000
2520,186500
2521,188000
2522,171750
2523,129000
2524,127000
2525,129900
2526,132250
2527,138800
2528,85000
2529,134900
2530,122900
2531,236500
2532,230000
2533,120000
2534,200000
2535,197000
2536,230000
2537,203000
2538,164700
2539,207500
2540,176432
2541,155835
2542,174000
2543,107000
2544,108000
2545,68400
2546,142000
2547,146800
2548,118964
2549,122000
2550,501837
2551,148000
2552,109900
2553,100000
2554,102000
2555,87000
2556,62383
2557,137000
2558,102000
2559,125000
2560,128000
2561,85400
2562,112000
2563,114504
2564,145000
2565,109900
2566,95000
2567,68400
2568,190000
2569,190000
2570,124000
2571,108000
2572,155000
2573,175500
2574,168500
2575,90000
2576,130000
2577,130000
2578,55000
2579,60000
2580,130000
2581,129900
2582,110000
2583,196000
2584,160000
2585,143000
2586,239686
2587,262280
2588,105000
2589,129900
2590,302000
2591,176000
2592,150900
2593,236500
2594,179200
2595,215000
2596,336000
2597,190000
2598,171000
2599,283463
2600,81000
2601,35311
2602,100000
2603,147000
2604,79000
2605,83500
2606,123000
2607,150000
2608,165500
2609,88000
2610,88000
2611,157900
2612,124900
2613,124500
2614,130000
2615,145000
2616,139000
2617,186700
2618,137500
2619,174000
2620,185000
2621,168000
2622,168000
2623,185850
2624,283463
2625,179200
2626,143000
2627,180500
2628,345000
2629,184750
2630,281213
2631,466500
2632,325300
2633,328900
2634,319000
2635,141000
2636,144900
2637,175500
2638,208500
2639,144000
2640,162000
2641,141500
2642,151400
2643,94500
2644,88000
2645,83000
2646,83000
2647,89500
2648,143750
2649,134000
2650,99500
2651,128000
2652,307000
2653,275500
2654,232000
2655,369900
2656,361919
2657,290000
2658,264561
2659,219210
2660,377500
2661,147000
2662,307000
2663,228500
2664,266000
2665,337000
2666,224900
2667,163990
2668,172785
2669,176432
2670,281213
2671,172785
2672,160200
2673,220000
2674,220000
2675,160200
2676,219500
2677,244000
2678,171900
2679,315000
2680,290000
2681,281000
2682,290000
2683,755000
2684,290000
2685,175500
2686,228500
2687,196000
2688,167240
2689,213500
2690,423000
2691,171900
2692,84500
2693,179600
2694,84500
2695,222500
2696,183500
2697,157500
2698,201000
2699,175000
2700,153900
2701,73000
2702,109900
2703,112000
2704,148000
2705,128500
2706,130000
2707,76000
2708,142000
2709,112000
2710,142000
2711,205000
2712,341000
2713,132000
2714,144152
2715,168500
2716,151000
2717,168500
2718,236500
2719,135000
2720,174000
2721,131500
2722,147000
2723,149000
2724,124900
2725,124500
2726,143000
2727,141000
2728,158000
2729,140000
2730,145250
2731,119000
2732,119750
2733,134000
2734,132000
2735,125000
2736,108000
2737,110000
2738,90000
2739,140000
2740,94500
2741,109900
2742,137500
2743,139000
2744,165500
2745,155000
2746,132500
2747,102776
2748,55993
2749,128900
2750,135500
2751,119500
2752,159500
2753,146000
2754,142600
2755,76000
2756,79000
2757,81000
2758,40000
2759,162900
2760,87000
2761,165000
2762,155000
2763,180000
2764,101800
2765,205000
2766,141500
2767,93500
2768,136500
2769,100000
2770,132000
2771,125000
2772,127500
2773,104900
2774,125000
2775,84500
2776,156000
2777,140000
2778,105000
2779,108000
2780,119000
2781,96500
2782,55993
2783,37900
2784,93000
2785,126500
2786,91000
2787,76000
2788,58500
2789,104900
2790,130000
2791,132500
2792,58500
2793,102000
2794,80000
2795,96500
2796,96500
2797,143000
2798,79000
2799,141500
2800,130000
2801,121600
2802,133000
2803,142600
2804,109900
2805,72500
2806,96500
2807,130000
2808,147000
2809,151500
2810,142000
2811,130000
2812,149000
2813,143000
2814,142600
2815,126500
2816,375000
2817,132500
2818,120500
2819,168500
2820,129000
2821,105000
2822,134432
2823,142600
2824,125000
2825,108000
2826,130000
2827,121600
2828,175000
2829,124000
2830,239799
2831,179600
2832,196000
2833,206000
2834,179600
2835,232000
2836,174000
2837,151400
2838,155000
2839,168000
2840,204000
2841,188000
2842,268000
2843,147000
2844,246578
2845,119900
2846,237000
2847,145000
2848,163000
2849,188000
2850,230000
2851,189000
2852,236000
2853,268000
2854,136500
2855,184900
2856,183000
2857,190000
2858,203000
2859,135000
2860,127500
2861,140000
2862,183000
2863,84500
2864,160200
2865,140000
2866,130000
2867,100000
2868,68400
2869,58500
2870,170000
2871,174000
2872,37900
2873,40000
2874,125000
2875,139000
2876,315000
2877,91000
2878,119000
2879,239000
2880,105000
2881,140200
2882,144000
2883,174000
2884,140000
2885,177000
2886,143000
2887,58500
2888,68400
2889,85500
2890,100000
2891,143000
2892,80500
2893,130000
2894,52000
2895,319000
2896,196000
2897,175000
2898,179200
2899,225000
2900,134000
2901,139950
2902,124900
2903,377426
2904,319000
2905,60000
2906,212900
2907,115000
2908,130000
2909,124000
2910,75500
2911,100000
2912,155000
2913,80000
2914,79000
2915,79000
2916,88000
2917,223500
2918,80000
2919,246578
